ENSG00000207080	0	0	0
ENSG00000231791	0	0	0
ENSG00000244568	0	0	0
ENSG00000230470	0	0	0
ENSG00000232036	0	0	0
ENSG00000215381	0	0	0
ENSG00000284726	0	0	0
ENSG00000201405	0	0	0
ENSG00000271420	0	0	0
ENSG00000232482	0	0	0
ENSG00000285779	0	0	0
ENSG00000270780	0	0	0
ENSG00000232895	0	0	0
ENSG00000273698	0	0	0
ENSG00000273112	0	0	0
ENSG00000173110	46	28	21
ENSG00000224203	0	0	0
ENSG00000224515	0	0	0
ENSG00000231586	0	0	0
ENSG00000234211	5	62	50
ENSG00000143125	0	0	0
ENSG00000143105	0	0	0
ENSG00000199710	0	0	0
ENSG00000237415	0	0	0
ENSG00000232791	0	0	0
ENSG00000279774	0	0	0
ENSG00000286486	0	0	0
ENSG00000244066	0	0	0
ENSG00000287531	0	0	0
ENSG00000283701	0	0	0
ENSG00000207134	0	0	0
ENSG00000227773	2	1	1
ENSG00000207144	2	1	1
ENSG00000237872	5	1	4
ENSG00000271267	0	0	1
ENSG00000225082	0	0	0
ENSG00000223503	0	0	0
ENSG00000235089	0	0	0
ENSG00000285179	0	0	0
ENSG00000223026	0	0	0
ENSG00000202167	0	0	0
ENSG00000207349	0	0	0
ENSG00000252826	0	0	0
ENSG00000206737	0	0	0
ENSG00000242352	0	0	0
ENSG00000270962	0	0	0
ENSG00000252105	0	0	0
ENSG00000237503	0	0	0
ENSG00000276674	0	0	0
ENSG00000023572	173	231	230
ENSG00000116396	107	46	64
ENSG00000244457	0	0	0
ENSG00000274975	0	0	0
ENSG00000229348	5	2	3
ENSG00000264293	0	0	0
ENSG00000272455	3	3	0
ENSG00000215915	1	1	0
ENSG00000236085	0	0	0
ENSG00000234441	0	0	0
ENSG00000227408	0	0	0
ENSG00000199672	0	0	0
ENSG00000201492	5	2	3
ENSG00000213028	0	0	0
ENSG00000225984	0	0	0
ENSG00000178828	0	0	0
ENSG00000188784	0	0	0
ENSG00000242688	0	0	0
ENSG00000177186	0	0	0
ENSG00000177174	0	0	0
ENSG00000162456	0	0	0
ENSG00000227163	0	0	0
ENSG00000271647	0	0	0
ENSG00000239560	0	0	0
ENSG00000196539	0	0	0
ENSG00000203661	0	0	0
ENSG00000271934	0	0	0
ENSG00000227102	0	0	0
ENSG00000183310	19	8	11
ENSG00000201602	3	1	2
ENSG00000271701	2	0	2
ENSG00000187238	0	0	0
ENSG00000185962	0	0	0
ENSG00000187223	0	0	0
ENSG00000159455	0	0	0
ENSG00000187173	0	0	0
ENSG00000204501	0	0	0
ENSG00000228229	0	0	0
ENSG00000204481	0	0	0
ENSG00000204479	0	0	0
ENSG00000224678	0	0	0
ENSG00000233401	0	0	0
ENSG00000273487	0	0	0
ENSG00000226773	0	0	0
ENSG00000274481	0	0	0
ENSG00000228594	6	1	5
ENSG00000272106	59	21	44
ENSG00000268575	15	24	31
ENSG00000230942	0	0	0
ENSG00000158481	542	288	254
ENSG00000186306	0	0	0
ENSG00000203758	0	0	0
ENSG00000236257	0	0	0
ENSG00000198703	0	0	0
ENSG00000227445	0	0	0
ENSG00000231434	0	0	0
ENSG00000229635	3	3	0
ENSG00000207379	0	0	0
ENSG00000212601	0	0	0
ENSG00000224114	7	2	5
ENSG00000199349	0	0	0
ENSG00000162892	245	765	817
ENSG00000271680	36	27	9
ENSG00000226945	39	13	26
ENSG00000162897	0	0	0
ENSG00000198890	187	114	133
ENSG00000224550	1	0	1
ENSG00000169442	1176	758	861
ENSG00000225854	7	2	5
ENSG00000241745	1	1	0
ENSG00000228407	0	1	2
ENSG00000223429	0	0	0
ENSG00000224255	0	0	0
ENSG00000236004	0	0	0
ENSG00000237663	0	0	0
ENSG00000213735	0	0	0
ENSG00000272100	1	20	10
ENSG00000272226	0	0	0
ENSG00000270598	0	0	0
ENSG00000223570	0	0	0
ENSG00000185155	11	3	8
ENSG00000236773	3	0	3
ENSG00000201898	0	0	0
ENSG00000221406	1	0	1
ENSG00000229742	0	0	0
ENSG00000206887	0	0	0
ENSG00000266618	0	0	0
ENSG00000229991	1	1	0
ENSG00000234247	0	0	0
ENSG00000237624	0	0	0
ENSG00000201457	0	0	0
ENSG00000225903	0	0	0
ENSG00000225333	0	0	0
ENSG00000252413	0	0	0
ENSG00000236994	0	0	0
ENSG00000275406	0	0	0
ENSG00000270287	0	0	0
ENSG00000229965	0	0	0
ENSG00000223282	0	0	0
ENSG00000177770	0	0	0
ENSG00000283933	0	0	0
ENSG00000264553	0	0	0
ENSG00000277452	14	8	6
ENSG00000274963	17	5	12
ENSG00000253047	10	7	3
ENSG00000276103	3	2	1
ENSG00000143452	23	7	16
ENSG00000206931	1	0	1
ENSG00000236713	0	0	0
ENSG00000224690	0	0	0
ENSG00000203804	0	14	1
ENSG00000143384	1998	1014	1016
ENSG00000276255	1	0	1
ENSG00000284163	0	0	0
ENSG00000224566	1	1	0
ENSG00000287895	2	2	0
ENSG00000280157	0	0	0
ENSG00000227625	0	0	0
ENSG00000162913	38	13	31
ENSG00000269934	17	18	33
ENSG00000270110	2	2	0
ENSG00000286773	0	0	0
ENSG00000287315	6	8	9
ENSG00000270104	0	0	0
ENSG00000284311	0	0	0
ENSG00000230841	0	0	0
ENSG00000266174	0	0	0
ENSG00000279306	0	0	0
ENSG00000202056	0	0	0
ENSG00000251823	0	0	0
ENSG00000234917	0	2	1
ENSG00000164007	16	11	5
ENSG00000227312	0	0	0
ENSG00000239106	0	0	0
ENSG00000116539	1932	967	1001
ENSG00000250135	0	0	0
ENSG00000224066	0	36	40
ENSG00000277617	0	0	0
ENSG00000252450	0	0	0
ENSG00000162526	5	6	10
ENSG00000206651	2	2	0
ENSG00000252777	0	0	0
ENSG00000233427	0	1	0
ENSG00000199756	0	0	0
ENSG00000225616	0	0	0
ENSG00000206704	0	0	0
ENSG00000277958	1	1	0
ENSG00000225750	0	0	0
ENSG00000277916	0	0	0
ENSG00000237934	0	0	0
ENSG00000286231	0	0	0
ENSG00000221571	0	0	0
ENSG00000276642	0	0	0
ENSG00000272823	0	0	0
ENSG00000238078	0	0	0
ENSG00000260505	0	0	0
ENSG00000235163	0	0	0
ENSG00000234863	0	0	0
ENSG00000226226	0	0	0
ENSG00000243872	0	0	0
ENSG00000162817	64	41	23
ENSG00000236535	2	0	2
ENSG00000225713	0	0	0
ENSG00000215867	3	4	6
ENSG00000201028	17	6	11
ENSG00000197852	71	25	48
ENSG00000284830	22	20	10
ENSG00000232558	0	0	0
ENSG00000237556	0	0	0
ENSG00000228548	13	7	6
ENSG00000238183	0	0	0
ENSG00000228525	0	0	0
ENSG00000233706	0	0	0
ENSG00000287532	0	0	0
ENSG00000270149	0	0	0
ENSG00000232879	0	0	0
ENSG00000186517	3901	1986	1942
ENSG00000238934	0	0	0
ENSG00000235549	0	0	0
ENSG00000206654	0	0	0
ENSG00000222378	0	0	0
ENSG00000287422	5	4	1
ENSG00000226438	7	53	58
ENSG00000217897	0	0	0
ENSG00000288674	0	0	0
ENSG00000228625	0	0	0
ENSG00000261654	13	7	6
ENSG00000225672	0	0	0
ENSG00000252760	0	0	0
ENSG00000272982	0	3	6
ENSG00000273221	0	116	133
ENSG00000238365	0	0	0
ENSG00000237920	0	0	0
ENSG00000226855	0	0	0
ENSG00000228264	0	0	0
ENSG00000187980	0	0	0
ENSG00000284710	0	0	0
ENSG00000288670	8	6	2
ENSG00000200175	0	0	0
ENSG00000229357	0	0	0
ENSG00000248642	0	1	0
ENSG00000248442	0	0	0
ENSG00000251686	0	0	0
ENSG00000249197	0	0	0
ENSG00000288636	0	0	0
ENSG00000234379	0	0	0
ENSG00000225447	3	2	1
ENSG00000234329	31	15	16
ENSG00000230896	1	1	0
ENSG00000198160	1010	509	502
ENSG00000058673	18	10	8
ENSG00000133216	10	6	4
ENSG00000227000	0	0	0
ENSG00000176256	0	0	0
ENSG00000217644	0	0	1
ENSG00000276645	0	0	0
ENSG00000278997	8	5	3
ENSG00000116525	173	84	95
ENSG00000279179	20	15	11
ENSG00000284721	0	0	0
ENSG00000225934	0	0	0
ENSG00000215812	0	0	0
ENSG00000230005	4	4	0
ENSG00000274178	0	0	0
ENSG00000274764	0	0	0
ENSG00000277862	0	0	0
ENSG00000236179	0	0	0
ENSG00000275774	0	0	0
ENSG00000233336	0	0	0
ENSG00000179412	0	0	0
ENSG00000213516	146	81	97
ENSG00000202385	0	0	0
ENSG00000234518	3	1	2
ENSG00000126709	64	34	30
ENSG00000277058	0	0	0
ENSG00000238015	0	0	0
ENSG00000235400	1	0	1
ENSG00000254942	0	0	0
ENSG00000206832	0	0	0
ENSG00000225113	0	0	0
ENSG00000284443	0	0	0
ENSG00000228703	0	132	127
ENSG00000235045	1	1	0
ENSG00000073756	97	57	46
ENSG00000228040	0	0	0
ENSG00000229020	0	0	0
ENSG00000272512	0	0	0
ENSG00000231702	0	0	0
ENSG00000242590	0	0	0
ENSG00000256407	0	0	0
ENSG00000198711	11	1	10
ENSG00000237173	0	0	0
ENSG00000227453	0	0	0
ENSG00000232964	0	0	0
ENSG00000235817	0	0	0
ENSG00000202063	0	0	0
ENSG00000287395	4	0	4
ENSG00000240502	0	0	0
ENSG00000287064	0	0	0
ENSG00000233647	0	0	0
ENSG00000186118	0	0	1
ENSG00000159658	2630	1488	1536
ENSG00000236476	0	0	0
ENSG00000199595	0	0	0
ENSG00000241347	0	0	0
ENSG00000236809	7	2	5
ENSG00000238137	4	3	1
ENSG00000223649	0	0	0
ENSG00000170385	89	50	39
ENSG00000261314	0	0	0
ENSG00000224763	0	0	0
ENSG00000181227	0	28	17
ENSG00000206620	0	0	0
ENSG00000207241	0	0	0
ENSG00000201487	0	0	0
ENSG00000057468	8	5	3
ENSG00000207139	0	0	0
ENSG00000213046	1	1	0
ENSG00000235582	0	2	0
ENSG00000233040	0	0	0
ENSG00000224901	0	0	0
ENSG00000287113	0	0	2
ENSG00000283836	0	0	0
ENSG00000224727	7	7	0
ENSG00000265201	0	0	0
ENSG00000236031	49	30	27
ENSG00000226766	0	0	0
ENSG00000232184	1	0	1
ENSG00000228939	21	13	8
ENSG00000117020	348	188	195
ENSG00000198912	383	203	214
ENSG00000260460	0	0	0
ENSG00000272068	0	0	0
ENSG00000237588	0	0	0
ENSG00000287624	12	28	30
ENSG00000265538	0	0	0
ENSG00000275816	0	0	0
ENSG00000200262	0	0	0
ENSG00000213478	0	0	0
ENSG00000233406	4	1	3
ENSG00000232027	11	8	3
ENSG00000206595	0	0	0
ENSG00000252032	0	0	0
ENSG00000285268	0	0	0
ENSG00000234711	0	0	0
ENSG00000283040	0	0	0
ENSG00000237330	0	0	0
ENSG00000223823	0	0	0
ENSG00000272141	0	0	0
ENSG00000239794	2	1	1
ENSG00000241073	4	1	3
ENSG00000156876	106	77	52
ENSG00000226952	0	0	0
ENSG00000271415	0	0	0
ENSG00000225169	0	0	0
ENSG00000230287	0	0	0
ENSG00000207750	0	0	0
ENSG00000137948	0	0	0
ENSG00000203325	9	5	4
ENSG00000266203	0	0	0
ENSG00000276493	0	0	0
ENSG00000025800	1816	944	872
ENSG00000231346	4	1	3
ENSG00000206680	0	0	0
ENSG00000207523	11	6	9
ENSG00000207022	0	0	0
ENSG00000252121	0	0	0
ENSG00000239710	0	0	0
ENSG00000287797	0	0	0
ENSG00000252752	0	0	0
ENSG00000222664	0	0	0
ENSG00000251837	0	0	0
ENSG00000235432	0	0	0
ENSG00000251914	0	0	0
ENSG00000221808	0	0	0
ENSG00000233072	10	6	4
ENSG00000236073	1	1	0
ENSG00000235112	1	1	0
ENSG00000287192	0	0	0
ENSG00000117298	1020	537	511
ENSG00000231105	26	25	29
ENSG00000251789	0	0	0
ENSG00000178395	0	0	0
ENSG00000206835	0	0	0
ENSG00000162620	3	2	1
ENSG00000237324	2	2	0
ENSG00000233894	0	0	0
ENSG00000162621	0	0	0
ENSG00000178965	0	0	0
ENSG00000272864	1	1	0
ENSG00000259030	4	3	1
ENSG00000215909	0	0	0
ENSG00000222952	0	0	0
ENSG00000237445	0	0	0
ENSG00000253085	1	0	1
ENSG00000199352	0	0	0
ENSG00000201588	0	0	0
ENSG00000199337	0	0	0
ENSG00000200381	0	0	0
ENSG00000199396	0	0	0
ENSG00000200624	0	0	0
ENSG00000202521	0	0	0
ENSG00000200343	0	0	0
ENSG00000201321	0	0	0
ENSG00000199910	0	0	0
ENSG00000199334	0	0	0
ENSG00000199270	0	0	0
ENSG00000202526	0	0	0
ENSG00000201355	0	0	0
ENSG00000201925	0	0	0
ENSG00000202257	0	0	0
ENSG00000200370	0	0	0
ENSG00000212237	0	0	0
ENSG00000183929	0	0	0
ENSG00000206878	0	0	0
ENSG00000154358	195	133	113
ENSG00000284964	0	0	0
ENSG00000206828	0	0	0
ENSG00000284842	0	0	0
ENSG00000275229	0	0	0
ENSG00000226500	0	0	0
ENSG00000183598	6	3	3
ENSG00000184260	5	2	3
ENSG00000184270	0	0	0
ENSG00000231333	0	0	0
ENSG00000170128	6	4	2
ENSG00000201032	0	0	0
ENSG00000116852	398	204	194
ENSG00000163395	0	0	0
ENSG00000226970	0	0	0
ENSG00000199959	0	0	0
ENSG00000203943	0	0	0
ENSG00000285361	0	0	0
ENSG00000228153	0	0	0
ENSG00000252650	0	0	0
ENSG00000251861	0	0	0
ENSG00000287197	0	0	0
ENSG00000229657	0	0	0
ENSG00000174529	11	6	5
ENSG00000271580	2	0	2
ENSG00000223306	0	0	0
ENSG00000234112	2	2	0
ENSG00000242861	33	56	38
ENSG00000255835	0	0	0
ENSG00000284519	0	0	0
ENSG00000248322	0	0	0
ENSG00000143768	0	0	0
ENSG00000213032	0	0	0
ENSG00000253086	2	1	1
ENSG00000272432	9	3	6
ENSG00000261349	46	24	22
ENSG00000187010	97	71	49
ENSG00000259984	2	2	0
ENSG00000238084	1	1	1
ENSG00000199840	0	0	0
ENSG00000211581	0	0	0
ENSG00000266160	0	0	0
ENSG00000155816	0	0	0
ENSG00000252317	0	0	0
ENSG00000233519	0	0	0
ENSG00000224359	0	0	0
ENSG00000226014	0	0	0
ENSG00000231440	0	0	0
ENSG00000228844	0	0	0
ENSG00000251750	0	0	0
ENSG00000234872	0	0	0
ENSG00000184007	2504	1272	1232
ENSG00000121753	0	0	0
ENSG00000162745	5	4	1
ENSG00000187862	613	297	316
ENSG00000162891	0	0	0
ENSG00000137976	0	0	0
ENSG00000203663	37	17	20
ENSG00000198128	0	0	0
ENSG00000171180	0	0	0
ENSG00000204505	0	0	0
ENSG00000177151	2	2	0
ENSG00000180708	0	0	0
ENSG00000162775	395	227	183
ENSG00000179023	0	0	0
ENSG00000173171	12	38	41
ENSG00000170075	11	8	8
ENSG00000250734	1	0	1
ENSG00000159409	0	0	0
ENSG00000178796	0	0	0
ENSG00000236940	0	0	0
ENSG00000143436	283	288	280
ENSG00000143450	1	55	76
ENSG00000232937	0	0	0
ENSG00000269489	0	0	0
ENSG00000213171	0	0	0
ENSG00000196407	0	0	1
ENSG00000223810	0	0	0
ENSG00000229713	0	0	0
ENSG00000233819	0	0	0
ENSG00000240386	0	0	0
ENSG00000186226	0	0	0
ENSG00000172155	0	0	0
ENSG00000236274	3	1	2
ENSG00000116819	26	14	15
ENSG00000186603	2	1	1
ENSG00000197454	3	2	1
ENSG00000154429	231	123	136
ENSG00000252506	0	0	0
ENSG00000252051	0	0	0
ENSG00000230331	0	0	0
ENSG00000226920	0	0	0
ENSG00000279667	12	8	4
ENSG00000238186	0	36	22
ENSG00000286838	0	0	0
ENSG00000236505	0	0	0
ENSG00000229820	1	0	1
ENSG00000221216	0	0	0
ENSG00000242125	394	199	195
ENSG00000274266	0	0	0
ENSG00000200087	54	24	30
ENSG00000231468	0	2	1
ENSG00000279443	3	3	0
ENSG00000221539	0	0	0
ENSG00000278274	0	0	0
ENSG00000273544	0	0	0
ENSG00000280498	0	0	0
ENSG00000274582	0	0	0
ENSG00000188060	0	0	0
ENSG00000270103	0	0	0
ENSG00000243480	0	0	0
ENSG00000225522	0	0	0
ENSG00000219133	1	1	0
ENSG00000280924	0	0	0
ENSG00000237848	0	0	0
ENSG00000236779	56	26	30
ENSG00000200408	1	0	1
ENSG00000240219	153	85	78
ENSG00000228729	0	0	0
ENSG00000236636	0	0	0
ENSG00000287525	0	0	0
ENSG00000233940	0	0	0
ENSG00000228348	0	0	0
ENSG00000201868	0	0	0
ENSG00000240374	2	0	2
ENSG00000201542	0	0	0
ENSG00000203910	2	0	2
ENSG00000233125	1	1	0
ENSG00000242764	0	0	0
ENSG00000223787	9	5	4
ENSG00000229992	0	0	0
ENSG00000201317	1	1	0
ENSG00000225505	13	10	5
ENSG00000234202	0	0	0
ENSG00000223896	50	26	24
ENSG00000279111	0	0	0
ENSG00000187701	0	0	0
ENSG00000231237	0	0	0
ENSG00000203757	0	0	0
ENSG00000229724	0	0	0
ENSG00000180409	0	0	0
ENSG00000196266	0	0	0
ENSG00000196772	0	0	0
ENSG00000232908	0	0	0
ENSG00000197591	0	0	0
ENSG00000162722	127	65	62
ENSG00000238243	1	1	0
ENSG00000177275	0	0	0
ENSG00000226191	0	4	1
ENSG00000224830	0	0	0
ENSG00000279263	0	0	0
ENSG00000197532	0	0	0
ENSG00000234512	0	0	0
ENSG00000235907	0	0	0
ENSG00000198104	0	0	0
ENSG00000177233	0	0	0
ENSG00000162727	0	0	0
ENSG00000198601	0	0	0
ENSG00000239428	0	0	0
ENSG00000234333	0	0	0
ENSG00000270620	0	0	0
ENSG00000234607	3	1	2
ENSG00000231353	0	0	0
ENSG00000275503	0	0	0
ENSG00000224966	0	0	0
ENSG00000183888	0	0	0
ENSG00000233078	0	0	0
ENSG00000285986	0	0	0
ENSG00000177462	0	0	0
ENSG00000278480	0	0	0
ENSG00000236045	0	0	0
ENSG00000162438	0	0	0
ENSG00000169214	0	0	0
ENSG00000239395	0	0	0
ENSG00000153230	0	0	0
ENSG00000228336	0	0	0
ENSG00000173285	0	0	0
ENSG00000177201	0	0	0
ENSG00000177212	0	0	0
ENSG00000242769	0	0	0
ENSG00000201900	9	4	5
ENSG00000182783	1	1	0
ENSG00000278267	0	0	0
ENSG00000284332	0	0	0
ENSG00000186092	0	0	0
ENSG00000239945	0	0	0
ENSG00000233750	0	0	0
ENSG00000222623	0	0	0
ENSG00000241599	0	0	0
ENSG00000188558	9	7	2
ENSG00000196240	9	6	3
ENSG00000197437	0	0	0
ENSG00000221888	0	0	0
ENSG00000228198	0	0	0
ENSG00000184022	10	4	6
ENSG00000197403	0	1	0
ENSG00000279301	17	10	7
ENSG00000198967	0	0	1
ENSG00000163554	8	4	5
ENSG00000229051	0	0	0
ENSG00000207721	2	1	1
ENSG00000226324	0	0	0
ENSG00000231985	0	0	0
ENSG00000271618	0	0	0
ENSG00000259357	0	138	127
ENSG00000200759	0	0	0
ENSG00000143443	252	762	738
ENSG00000162783	77	47	30
ENSG00000054277	160	522	491
ENSG00000203668	351	174	177
ENSG00000116128	82	30	52
ENSG00000229022	0	0	0
ENSG00000235990	0	0	0
ENSG00000196289	0	0	0
ENSG00000213026	0	0	0
ENSG00000224625	0	0	0
ENSG00000277099	0	0	0
ENSG00000162843	8	3	5
ENSG00000264720	0	0	0
ENSG00000248458	0	0	0
ENSG00000231080	0	0	0
ENSG00000229400	0	0	0
ENSG00000286719	0	0	0
ENSG00000185842	12	6	6
ENSG00000143479	0	0	0
ENSG00000120337	0	0	0
ENSG00000212916	47	23	24
ENSG00000119283	0	0	0
ENSG00000196944	0	0	0
ENSG00000172410	0	0	0
ENSG00000186440	0	0	0
ENSG00000197241	0	0	0
ENSG00000196171	0	0	0
ENSG00000187170	0	0	0
ENSG00000226029	15	25	25
ENSG00000206652	2	0	2
ENSG00000277344	0	0	0
ENSG00000225710	0	0	0
ENSG00000207513	0	0	0
ENSG00000169717	0	0	0
ENSG00000283572	0	0	0
ENSG00000226286	0	0	0
ENSG00000279839	0	0	0
ENSG00000231978	0	0	0
ENSG00000187942	0	0	0
ENSG00000142798	22	15	7
ENSG00000232037	4	3	1
ENSG00000219073	0	0	0
ENSG00000285959	0	0	0
ENSG00000273610	0	0	0
ENSG00000201919	0	0	0
ENSG00000142789	0	0	0
ENSG00000278124	0	0	0
ENSG00000201273	0	0	0
ENSG00000218510	0	5	13
ENSG00000285752	8	66	51
ENSG00000285794	0	0	0
ENSG00000230068	22	11	11
ENSG00000271428	10	1	9
ENSG00000266564	0	0	0
ENSG00000252692	0	0	0
ENSG00000198049	0	0	0
ENSG00000225483	0	0	0
ENSG00000236889	0	0	0
ENSG00000229509	1	0	1
ENSG00000278465	0	0	0
ENSG00000162888	20	32	40
ENSG00000261000	0	0	0
ENSG00000234981	1	0	1
ENSG00000279946	0	0	0
ENSG00000207389	0	0	0
ENSG00000152061	2979	1483	1496
ENSG00000116748	0	0	0
ENSG00000177414	0	0	0
ENSG00000197084	0	0	0
ENSG00000273213	8	4	6
ENSG00000183586	0	0	0
ENSG00000143536	0	0	0
ENSG00000186207	0	0	0
ENSG00000169509	0	0	0
ENSG00000185966	0	0	0
ENSG00000163202	0	0	0
ENSG00000171812	0	0	0
ENSG00000264592	0	0	0
ENSG00000231849	0	0	0
ENSG00000270115	1	1	0
ENSG00000184389	1	0	1
ENSG00000284154	0	0	0
ENSG00000222112	7	1	6
ENSG00000263841	0	0	0
ENSG00000285867	0	0	0
ENSG00000286379	0	0	0
ENSG00000222821	0	0	0
ENSG00000201448	0	0	0
ENSG00000232237	0	0	0
ENSG00000225857	0	0	0
ENSG00000243155	0	0	0
ENSG00000232586	0	0	2
ENSG00000251520	6	2	4
ENSG00000270711	3	1	2
ENSG00000135823	197	104	93
ENSG00000237003	7	4	3
ENSG00000225297	6	4	2
ENSG00000229567	0	0	2
ENSG00000274386	16	7	10
ENSG00000120370	311	166	147
ENSG00000263793	5	2	3
ENSG00000266802	0	0	0
ENSG00000229010	0	0	0
ENSG00000206935	1	1	0
ENSG00000252578	0	0	0
ENSG00000196734	0	0	0
ENSG00000186844	0	0	0
ENSG00000235942	0	0	0
ENSG00000163206	0	0	0
ENSG00000163207	0	0	0
ENSG00000184148	0	0	0
ENSG00000163209	0	0	0
ENSG00000252920	0	0	0
ENSG00000169469	0	0	0
ENSG00000163216	0	0	0
ENSG00000241794	0	0	0
ENSG00000196805	0	0	0
ENSG00000203785	0	0	0
ENSG00000244094	0	0	0
ENSG00000159516	0	0	0
ENSG00000222552	0	0	0
ENSG00000196184	0	0	0
ENSG00000179639	56	29	28
ENSG00000230703	0	0	0
ENSG00000286185	0	0	0
ENSG00000163435	0	0	0
ENSG00000249007	0	0	0
ENSG00000232296	0	0	0
ENSG00000235811	0	0	0
ENSG00000212512	0	0	0
ENSG00000227109	0	0	0
ENSG00000226552	0	0	0
ENSG00000221390	0	0	0
ENSG00000283598	0	0	0
ENSG00000237842	1	1	0
ENSG00000224520	0	0	0
ENSG00000117036	456	231	225
ENSG00000235700	13	5	8
ENSG00000232864	0	0	0
ENSG00000224834	0	0	0
ENSG00000201148	0	0	0
ENSG00000142698	0	0	0
ENSG00000270241	0	0	0
ENSG00000121904	1	1	0
ENSG00000268154	14	6	8
ENSG00000163348	592	319	295
ENSG00000271380	0	32	35
ENSG00000264349	3	0	3
ENSG00000163354	18	4	14
ENSG00000163357	8	4	6
ENSG00000226664	0	0	0
ENSG00000226487	0	0	0
ENSG00000223945	0	0	0
ENSG00000273825	0	0	0
ENSG00000271644	0	0	0
ENSG00000281571	0	0	0
ENSG00000223612	39	12	27
ENSG00000280778	0	0	0
ENSG00000201558	0	0	0
ENSG00000201789	0	0	0
ENSG00000271121	0	0	0
ENSG00000227868	0	0	0
ENSG00000206700	0	0	0
ENSG00000235105	10	6	6
ENSG00000223175	0	0	0
ENSG00000232514	0	0	0
ENSG00000186094	9	5	4
ENSG00000287661	0	0	0
ENSG00000230114	0	0	0
ENSG00000225623	0	0	0
ENSG00000237478	0	0	0
ENSG00000215887	0	0	0
ENSG00000279324	0	0	0
ENSG00000233595	0	0	0
ENSG00000204006	0	0	0
ENSG00000185483	7	5	2
ENSG00000177452	1	1	0
ENSG00000228056	0	0	0
ENSG00000233328	1	1	0
ENSG00000230364	1	1	0
ENSG00000232261	0	0	0
ENSG00000271459	0	0	0
ENSG00000253060	0	0	0
ENSG00000276442	0	0	0
ENSG00000271439	0	0	0
ENSG00000207205	3	3	0
ENSG00000233586	0	0	0
ENSG00000227212	0	11	25
ENSG00000229002	0	0	0
ENSG00000275291	0	0	0
ENSG00000278099	0	0	0
ENSG00000277918	0	0	0
ENSG00000142609	0	0	0
ENSG00000286219	250	139	111
ENSG00000266417	0	0	0
ENSG00000273062	7	125	122
ENSG00000228196	24	11	13
ENSG00000201791	2	2	0
ENSG00000075151	969	490	479
ENSG00000285818	0	0	0
ENSG00000182898	0	0	0
ENSG00000215853	0	0	0
ENSG00000197915	0	0	0
ENSG00000271291	0	0	0
ENSG00000207501	0	0	0
ENSG00000241188	3	2	1
ENSG00000287810	0	0	0
ENSG00000175793	0	0	0
ENSG00000131910	0	0	0
ENSG00000172746	0	0	0
ENSG00000225294	0	0	0
ENSG00000158246	0	0	0
ENSG00000188782	0	0	0
ENSG00000278572	0	0	0
ENSG00000270733	0	0	0
ENSG00000131914	0	0	0
ENSG00000223583	8	4	4
ENSG00000158615	1097	589	582
ENSG00000288527	0	0	0
ENSG00000143006	0	0	0
ENSG00000239007	0	0	0
ENSG00000201003	0	0	0
ENSG00000229687	0	0	0
ENSG00000182901	29	18	12
ENSG00000254539	0	0	0
ENSG00000188822	1929	967	962
ENSG00000229106	41	17	24
ENSG00000232557	13	5	8
ENSG00000264926	0	0	0
ENSG00000215905	0	0	0
ENSG00000158055	0	0	0
ENSG00000213060	0	0	0
ENSG00000197959	18	9	9
ENSG00000224600	0	0	0
ENSG00000233540	5	3	2
ENSG00000283844	0	0	0
ENSG00000283152	0	0	0
ENSG00000208024	0	0	0
ENSG00000287336	0	0	0
ENSG00000206684	0	0	0
ENSG00000180999	1	1	0
ENSG00000201758	0	0	0
ENSG00000252073	0	0	0
ENSG00000252282	0	0	0
ENSG00000251754	0	0	0
ENSG00000223353	0	0	0
ENSG00000201170	0	0	0
ENSG00000232192	0	0	0
ENSG00000232793	0	0	0
ENSG00000168148	0	0	0
ENSG00000198691	0	0	0
ENSG00000117523	3655	1796	1859
ENSG00000132849	592	300	292
ENSG00000163462	2	2	0
ENSG00000185499	0	0	0
ENSG00000116329	0	0	1
ENSG00000235055	0	0	0
ENSG00000228431	0	0	0
ENSG00000234383	1	1	0
ENSG00000221203	0	0	0
ENSG00000229133	0	0	0
ENSG00000284637	0	0	0
ENSG00000237568	0	10	16
ENSG00000238081	0	0	0
ENSG00000233235	0	0	0
ENSG00000283683	5	0	5
ENSG00000177535	5	4	1
ENSG00000188340	0	0	0
ENSG00000203852	0	0	0
ENSG00000203814	1	1	1
ENSG00000270276	0	0	0
ENSG00000288825	0	0	0
ENSG00000184678	113	56	57
ENSG00000270882	6	3	3
ENSG00000203811	0	0	0
ENSG00000175143	0	0	0
ENSG00000142224	0	0	0
ENSG00000187180	0	0	0
ENSG00000196242	0	0	0
ENSG00000224494	0	0	0
ENSG00000227288	6	3	3
ENSG00000227960	0	0	0
ENSG00000236676	0	0	0
ENSG00000234683	0	0	0
ENSG00000215875	0	0	0
ENSG00000244057	0	0	0
ENSG00000179862	0	0	0
ENSG00000286668	0	0	0
ENSG00000233118	0	0	0
ENSG00000281207	8	16	17
ENSG00000215893	0	0	0
ENSG00000081277	0	0	0
ENSG00000286600	0	0	0
ENSG00000227048	0	0	0
ENSG00000174307	0	0	0
ENSG00000224818	0	0	0
ENSG00000264802	0	0	0
ENSG00000200942	0	0	0
ENSG00000221028	0	0	0
ENSG00000277681	0	0	0
ENSG00000278549	0	0	0
